ID;LATITUDE;LONGITUDE;Mun/UF;MUNICIPIO;UF;Valor
3308;-23,39;-53,61;ICARAIMA - PR;ICARAIMA;PR;64893,96871
3309;-23,19;-51,82;IGUARACU - PR;IGUARACU;PR;22461,73904
3310;-24,64;-53,13;IGUATU - PR;IGUATU;PR;15714,71224
3311;-24,44;-50,76;IMBAU - PR;IMBAU;PR;56266,66427
3312;-25,23;-50,6;IMBITUVA - PR;IMBITUVA;PR;138525,9881
3313;-25,57;-51,07;INACIO MARTINS - PR;INACIO MARTINS;PR;64440,10092
3314;-22,74;-52,19;INAJA - PR;INAJA;PR;17742,94558
3315;-23,47;-52,69;INDIANOPOLIS - PR;INDIANOPOLIS;PR;29591,89718
3316;-25,02;-50,58;IPIRANGA - PR;IPIRANGA;PR;85371,9412
3317;-24;-53,7;IPORA - PR;IPORA;PR;114126,9964
3318;-24,42;-53,35;IRACEMA DO OESTE - PR;IRACEMA DO OESTE;PR;19104,62631
3319;-25,46;-50,65;IRATI - PR;IRATI;PR;349575,7825
3320;-24,42;-52,1;IRETAMA - PR;IRETAMA;PR;76136,86657
3321;-22,61;-51,96;ITAGUAJE - PR;ITAGUAJE;PR;30143,35956
3322;-25,13;-54,3;ITAIPULANDIA - PR;ITAIPULANDIA;PR;30973,36528
3323;-23,01;-50,4;ITAMBARACA - PR;ITAMBARACA;PR;46689,41079
3324;-23,66;-51,99;ITAMBE - PR;ITAMBE;PR;41063,54826
3325;-25,96;-52,81;ITAPEJARA D'OESTE - PR;ITAPEJARA D'OESTE;PR;62016,13267
3326;-25,22;-49,34;ITAPERUCU - PR;ITAPERUCU;PR;119605,2615
3327;-22,73;-52,88;ITAUNA DO SUL - PR;ITAUNA DO SUL;PR;29502,73298
3328;-25,01;-50,85;IVAI - PR;IVAI;PR;71838,6213
3329;-24,24;-51,68;IVAIPORA - PR;IVAIPORA;PR;228974,8074
3330;-23,4;-53,36;IVATE - PR;IVATE;PR;44037,62296
3331;-23,61;-52,22;IVATUBA - PR;IVATUBA;PR;17855,01692
3332;-23,74;-50,07;JABOTI - PR;JABOTI;PR;27437,38286
3333;-23,16;-49,96;JACAREZINHO - PR;JACAREZINHO;PR;262741,9046
3334;-23,11;-51,53;JAGUAPITA - PR;JAGUAPITA;PR;75352,6294
3335;-24,25;-49,7;JAGUARIAIVA - PR;JAGUARIAIVA;PR;161451,6055
3336;-23,6;-51,64;JANDAIA DO SUL - PR;JANDAIA DO SUL;PR;124995,8359
3337;-24,14;-52,78;JANIOPOLIS - PR;JANIOPOLIS;PR;63237,79466
3338;-23,81;-50,13;JAPIRA - PR;JAPIRA;PR;26355,05343
3339;-23,47;-52,55;JAPURA - PR;JAPURA;PR;52613,39596
3340;-24,17;-51,69;JARDIM ALEGRE - PR;JARDIM ALEGRE;PR;69597,85779
3341;-22,54;-52,06;JARDIM OLINDA - PR;JARDIM OLINDA;PR;8938,675349
3342;-23,25;-50,98;JATAIZINHO - PR;JATAIZINHO;PR;75277,87148
3343;-24,38;-53,38;JESUITAS - PR;JESUITAS;PR;65112,99683
3344;-23,49;-49,9;JOAQUIM TAVORA - PR;JOAQUIM TAVORA;PR;63890,21926
3345;-23,43;-50,24;JUNDIAI DO SUL - PR;JUNDIAI DO SUL;PR;22390,7724
3346;-24,42;-52,84;JURANDA - PR;JURANDA;PR;59118,48516
3347;-23,62;-52,46;JUSSARA - PR;JUSSARA;PR;41380,84649
3348;-23,81;-51,66;KALORE - PR;KALORE;PR;36357,01793
3349;-25,77;-49,71;LAPA - PR;LAPA;PR;263604,9183
3350;-24,88;-52,46;LARANJAL - PR;LARANJAL;PR;48333,49276
3351;-25,4;-52,41;LARANJEIRAS DO SUL - PR;LARANJEIRAS DO SUL;PR;257154,0041
3352;-23,08;-50,75;LEOPOLIS - PR;LEOPOLIS;PR;31390,38656
3353;-24,1;-51,65;LIDIANOPOLIS - PR;LIDIANOPOLIS;PR;31022,24226
3354;-25,26;-53,57;LINDOESTE - PR;LINDOESTE;PR;45303,2618
3355;-22,92;-53,13;LOANDA - PR;LOANDA;PR;117419,0049
3356;-23;-51,95;LOBATO - PR;LOBATO;PR;24204,34049
3357;-23,31;-51,16;LONDRINA - PR;LONDRINA;PR;412553
3358;-24,28;-52,27;LUIZIANA - PR;LUIZIANA;PR;50763,10113
3359;-24,07;-51,73;LUNARDELLI - PR;LUNARDELLI;PR;37199,59895
3360;-22,75;-51,65;LUPIONOPOLIS - PR;LUPIONOPOLIS;PR;28671,34229
3361;-25,87;-50,82;MALLET - PR;MALLET;PR;81713,32863
3362;-24,31;-52,53;MAMBORE - PR;MAMBORE;PR;98875,31132
3363;-23,34;-52,09;MANDAGUACU - PR;MANDAGUACU;PR;107946,8696
3364;-23,54;-51,67;MANDAGUARI - PR;MANDAGUARI;PR;187049,669
3365;-25,77;-49,32;MANDIRITUBA - PR;MANDIRITUBA;PR;104558,6848
3366;-26,14;-53,31;MANFRINOPOLIS - PR;MANFRINOPOLIS;PR;28808,03655
3367;-25,94;-52,17;MANGUEIRINHA - PR;MANGUEIRINHA;PR;118854,383
3368;-24,51;-51,66;MANOEL RIBAS - PR;MANOEL RIBAS;PR;87411,18548
3369;-24,55;-54,05;MARECHAL CANDIDO RONDON - PR;MARECHAL CANDIDO RONDON;PR;238438,9017
3370;-23,61;-53,2;MARIA HELENA - PR;MARIA HELENA;PR;46104,41155
3371;-23,48;-51,79;MARIALVA - PR;MARIALVA;PR;156069,0136
3372;-23,74;-51,3;MARILANDIA DO SUL - PR;MARILANDIA DO SUL;PR;57109,74966
3373;-22,73;-53,04;MARILENA - PR;MARILENA;PR;39625,00993
3374;-24;-53,14;MARILUZ - PR;MARILUZ;PR;64849,42541
3375;-23,42;-51,93;MARINGA - PR;MARINGA;PR;1802416,362
3376;-26,35;-52,55;MARIOPOLIS - PR;MARIOPOLIS;PR;41673,98252
3377;-24,41;-53,83;MARIPA - PR;MARIPA;PR;42987,46788
3378;-26,14;-53,02;MARMELEIRO - PR;MARMELEIRO;PR;87518,94017
3379;-25,11;-52,25;MARQUINHO - PR;MARQUINHO;PR;40045,28119
3380;-23,7;-51,63;MARUMBI - PR;MARUMBI;PR;29960,57984
3381;-25,24;-53,99;MATELANDIA - PR;MATELANDIA;PR;88762,90984
3382;-25,81;-48,54;MATINHOS - PR;MATINHOS;PR;130344,4906
3383;-24,7;-52,14;MATO RICO - PR;MATO RICO;PR;33620,35366
3384;-23,9;-51,22;MAUA DA SERRA - PR;MAUA DA SERRA;PR;35957,34693
3385;-25,29;-54,09;MEDIANEIRA - PR;MEDIANEIRA;PR;214265,5669
3386;-24,45;-54,16;MERCEDES - PR;MERCEDES;PR;30781,43845
3387;-23,25;-52,77;MIRADOR - PR;MIRADOR;PR;14244,16076
3388;-22,96;-51,45;MIRASELVA - PR;MIRASELVA;PR;11355,35973
3389;-25,09;-54,24;MISSAL - PR;MISSAL;PR;67124,64119
3390;-24,06;-53;MOREIRA SALES - PR;MOREIRA SALES;PR;90813,76101
3391;-25,47;-48,83;MORRETES - PR;MORRETES;PR;92781,99649
3392;-23,14;-51,77;MUNHOZ DE MELO - PR;MUNHOZ DE MELO;PR;20899,46876
3393;-22,91;-51,79;NOSSA SENHORA DAS GRACAS - PR;NOSSA SENHORA DAS GRACAS;PR;24217,04698
3394;-23,17;-52,6;NOVA ALIANCA DO IVAI - PR;NOVA ALIANCA DO IVAI;PR;8481,261924
3395;-23,33;-50,71;NOVA AMERICA DA COLINA - PR;NOVA AMERICA DA COLINA;PR;23134,08479
3396;-24,52;-53,25;NOVA AURORA - PR;NOVA AURORA;PR;96424,44081
3397;-24,67;-52,56;NOVA CANTU - PR;NOVA CANTU;PR;59211,80651
3398;-23,18;-52,2;NOVA ESPERANCA - PR;NOVA ESPERANCA;PR;172785,9133
3399;-25,9;-53,26;NOVA ESPERANCA DO SUDOESTE - PR;NOVA ESPERANCA DO SUDOESTE;PR;31947,3367
3400;-23,43;-50,56;NOVA FATIMA - PR;NOVA FATIMA;PR;53978,65704
3401;-25,3;-52,54;NOVA LARANJEIRAS - PR;NOVA LARANJEIRAS;PR;109087,9495
3402;-22,76;-52,98;NOVA LONDRINA - PR;NOVA LONDRINA;PR;86228,90583
3403;-23,47;-53,08;NOVA OLIMPIA - PR;NOVA OLIMPIA;PR;32282,31143
3404;-25,63;-53,34;NOVA PRATA DO IGUACU - PR;NOVA PRATA DO IGUACU;PR;71749,435
3405;-23,59;-50,72;NOVA SANTA BARBARA - PR;NOVA SANTA BARBARA;PR;22947,6288
3406;-24,46;-53,95;NOVA SANTA ROSA - PR;NOVA SANTA ROSA;PR;45342,95377
3407;-24,43;-51,94;NOVA TEBAS - PR;NOVA TEBAS;PR;92942,24846
3408;-23,76;-51,5;NOVO ITACOLOMI - PR;NOVO ITACOLOMI;PR;19187,90824
3409;-24,2;-50,94;ORTIGUEIRA - PR;ORTIGUEIRA;PR;196506,5941
3410;-23,4;-52,19;OURIZONA - PR;OURIZONA;PR;22044,56432
3411;-24,8;-53,9;OURO VERDE DO OESTE - PR;OURO VERDE DO OESTE;PR;40951,66619
3412;-23,45;-52,04;PAICANDU - PR;PAICANDU;PR;178341,1534
3413;-26,48;-51,99;PALMAS - PR;PALMAS;PR;191353,3316
3414;-25,42;-50;PALMEIRA - PR;PALMEIRA;PR;199786,8033
3415;-24,89;-52,2;PALMITAL - PR;PALMITAL;PR;111942,1287
3416;-24,28;-53,84;PALOTINA - PR;PALOTINA;PR;166409,0265
3417;-23,28;-52,6;PARAISO DO NORTE - PR;PARAISO DO NORTE;PR;61190,05827
3418;-22,93;-52,15;PARANACITY - PR;PARANACITY;PR;59311,19857
3419;-25,52;-48,5;PARANAGUA - PR;PARANAGUA;PR;802275,3735
3420;-22,63;-52,09;PARANAPOEMA - PR;PARANAPOEMA;PR;16455,79328
3421;-23,07;-52,46;PARANAVAI - PR;PARANAVAI;PR;505776,7109
3422;-24,62;-54,22;PATO BRAGADO - PR;PATO BRAGADO;PR;23279,2268
3423;-26,22;-52,67;PATO BRANCO - PR;PATO BRANCO;PR;360190,4222
3424;-26,2;-50,93;PAULA FREITAS - PR;PAULA FREITAS;PR;29732,02299
3425;-26,04;-50,83;PAULO FRONTIN - PR;PAULO FRONTIN;PR;46698,7229
3426;-23,91;-52,34;PEABIRU - PR;PEABIRU;PR;82201,77322
3427;-23,89;-53,41;PEROBAL - PR;PEROBAL;PR;36459,45949
3428;-23,8;-53,68;PEROLA - PR;PEROLA;PR;67899,66113
3429;-25,82;-53,74;PEROLA D'OESTE - PR;PEROLA D'OESTE;PR;48519,41712
3430;-26,09;-49,42;PIEN - PR;PIEN;PR;52810,78926
3431;-25,44;-49,19;PINHAIS - PR;PINHAIS;PR;623873,8664
3432;-26,03;-53,48;PINHAL DE SAO BENTO - PR;PINHAL DE SAO BENTO;PR;16119,97189
3433;-23,79;-50,05;PINHALAO - PR;PINHALAO;PR;40179,08584
3434;-25,69;-51,66;PINHAO - PR;PINHAO;PR;166100,904
3435;-24,52;-49,94;PIRAI DO SUL - PR;PIRAI DO SUL;PR;129929,569
3436;-25,44;-49,06;PIRAQUARA - PR;PIRAQUARA;PR;356891,1242
3437;-24,75;-51,76;PITANGA - PR;PITANGA;PR;230143,8101
3438;-23,23;-51,58;PITANGUEIRAS - PR;PITANGUEIRAS;PR;14019,67191
3439;-23;-52,91;PLANALTINA DO PARANA - PR;PLANALTINA DO PARANA;PR;24174,612
3440;-25,71;-53,76;PLANALTO - PR;PLANALTO;PR;100739,1414
3441;-25,09;-50,16;PONTA GROSSA - PR;PONTA GROSSA;PR;1672971,253
3442;-25,67;-48,51;PONTAL DO PARANA - PR;PONTAL DO PARANA;PR;60645,66834
3443;-22,75;-51,37;PORECATU - PR;PORECATU;PR;116968,2042
3444;-25,54;-49,89;PORTO AMAZONAS - PR;PORTO AMAZONAS;PR;22690,54535
3445;-25,54;-52,4;PORTO BARREIRO - PR;PORTO BARREIRO;PR;23981,82435
3446;-22,77;-53,26;PORTO RICO - PR;PORTO RICO;PR;18893,88912
3447;-26,16;-51,23;PORTO VITORIA - PR;PORTO VITORIA;PR;23719,89868
3448;-23,03;-51,44;PRADO FERREIRA - PR;PRADO FERREIRA;PR;17131,68544
3449;-26,02;-53,74;PRANCHITA - PR;PRANCHITA;PR;43826,33718
3450;-23,27;-52,15;PRESIDENTE CASTELO BRANCO - PR;PRESIDENTE CASTELO BRANCO;PR;27523,41216
3451;-22,85;-51,02;PRIMEIRO DE MAIO - PR;PRIMEIRO DE MAIO;PR;75219,33219
3452;-25,21;-50,97;PRUDENTOPOLIS - PR;PRUDENTOPOLIS;PR;284639,7127
3453;-24,27;-53,07;QUARTO CENTENARIO - PR;QUARTO CENTENARIO;PR;35686,54503
3454;-23,56;-49,91;QUATIGUA - PR;QUATIGUA;PR;37008,46032
3455;-25,36;-49,07;QUATRO BARRAS - PR;QUATRO BARRAS;PR;86026,61161
3456;-24,57;-53,97;QUATRO PONTES - PR;QUATRO PONTES;PR;21708,73161
3457;-25,45;-52,9;QUEDAS DO IGUACU - PR;QUEDAS DO IGUACU;PR;169357,2267
3458;-23,08;-53,48;QUERENCIA DO NORTE - PR;QUERENCIA DO NORTE;PR;62727,72361
3459;-23,85;-52,13;QUINTA DO SOL - PR;QUINTA DO SOL;PR;34525,57111
3460;-25,87;-49,49;QUITANDINHA - PR;QUITANDINHA;PR;95182,52666
3461;-25,12;-54,02;RAMILANDIA - PR;RAMILANDIA;PR;19857,14542
3462;-23,07;-50,91;RANCHO ALEGRE - PR;RANCHO ALEGRE;PR;29581,52511
3463;-24,3;-52,95;RANCHO ALEGRE D'OESTE - PR;RANCHO ALEGRE D'OESTE;PR;23409,71544
3464;-25,76;-53,52;REALEZA - PR;REALEZA;PR;107387,6691
3465;-25,62;-50,69;REBOUCAS - PR;REBOUCAS;PR;89470,68973
3466;-26,15;-52,96;RENASCENCA - PR;RENASCENCA;PR;43763,85672
3467;-24,65;-50,85;RESERVA - PR;RESERVA;PR;152117,8137
3468;-25,83;-52,02;RESERVA DO IGUACU - PR;RESERVA DO IGUACU;PR;38584,03395
3469;-23,19;-49,75;RIBEIRAO CLARO - PR;RIBEIRAO CLARO;PR;68364,91955
3470;-23,4;-50,35;RIBEIRAO DO PINHAL - PR;RIBEIRAO DO PINHAL;PR;92605,82861
3471;-25,73;-50,79;RIO AZUL - PR;RIO AZUL;PR;86132,0532
3472;-23,76;-51,41;RIO BOM - PR;RIO BOM;PR;23687,84062
3473;-25,49;-52,52;RIO BONITO DO IGUACU - PR;RIO BONITO DO IGUACU;PR;68358,98195
3474;-24,32;-51,31;RIO BRANCO DO IVAI - PR;RIO BRANCO DO IVAI;PR;24587,23163
3475;-25,19;-49,31;RIO BRANCO DO SUL - PR;RIO BRANCO DO SUL;PR;156216,037
3476;-26,1;-49,79;RIO NEGRO - PR;RIO NEGRO;PR;176029,4766
3477;-23,31;-51,36;ROLANDIA - PR;ROLANDIA;PR;271299,7677
3478;-24,6;-52,27;RONCADOR - PR;RONCADOR;PR;86530,53229
3479;-23,41;-52,76;RONDON - PR;RONDON;PR;52677,38594
3480;-24,27;-51,27;ROSARIO DO IVAI - PR;ROSARIO DO IVAI;PR;49655,69035
3481;-23,31;-51,55;SABAUDIA - PR;SABAUDIA;PR;36690,7487
3482;-26,17;-53,36;SALGADO FILHO - PR;SALGADO FILHO;PR;36828,90488
3483;-23,6;-49,62;SALTO DO ITARARE - PR;SALTO DO ITARARE;PR;33924,98618
3484;-25,78;-53,3;SALTO DO LONTRA - PR;SALTO DO LONTRA;PR;86250,68756
3485;-23,26;-50,42;SANTA AMELIA - PR;SANTA AMELIA;PR;30995,40449
3486;-23,51;-50,78;SANTA CECILIA DO PAVAO - PR;SANTA CECILIA DO PAVAO;PR;26098,64715
3487;-22,95;-53,29;SANTA CRUZ DE MONTE CASTELO - PR;SANTA CRUZ DE MONTE CASTELO;PR;56095,18254
3488;-23,03;-51,8;SANTA FE - PR;SANTA FE;PR;52154,00153
3489;-24,86;-54,33;SANTA HELENA - PR;SANTA HELENA;PR;133359,5611
3490;-22,63;-51,9;SANTA INES - PR;SANTA INES;PR;12390,92151
3491;-23;-53,19;SANTA ISABEL DO IVAI - PR;SANTA ISABEL DO IVAI;PR;65147,10704
3492;-25,82;-53,48;SANTA IZABEL DO OESTE - PR;SANTA IZABEL DO OESTE;PR;78546,8551
3493;-25,4;-53,56;SANTA LUCIA - PR;SANTA LUCIA;PR;26981,2456
3494;-24,93;-51,86;SANTA MARIA DO OESTE - PR;SANTA MARIA DO OESTE;PR;86952,3707
3495;-23,15;-50,51;SANTA MARIANA - PR;SANTA MARIANA;PR;82429,36931
3496;-23,1;-53,1;SANTA MONICA - PR;SANTA MONICA;PR;18539,02126
3497;-25,05;-53,63;SANTA TEREZA DO OESTE - PR;SANTA TEREZA DO OESTE;PR;63292,1153
3498;-25,36;-54,48;SANTA TEREZINHA DE ITAIPU - PR;SANTA TEREZINHA DE ITAIPU;PR;105458,3655
3499;-23,75;-49,62;SANTANA DO ITARARE - PR;SANTANA DO ITARARE;PR;38090,00298
3500;-23,29;-50,07;SANTO ANTONIO DA PLATINA - PR;SANTO ANTONIO DA PLATINA;PR;262923,2338
3501;-22,73;-52,34;SANTO ANTONIO DO CAIUA - PR;SANTO ANTONIO DO CAIUA;PR;17336,20199
3502;-23,49;-50,64;SANTO ANTONIO DO PARAISO - PR;SANTO ANTONIO DO PARAISO;PR;17602,00158
3503;-26,07;-53,72;SANTO ANTONIO DO SUDOESTE - PR;SANTO ANTONIO DO SUDOESTE;PR;120974,0873
3504;-22,69;-51,79;SANTO INACIO - PR;SANTO INACIO;PR;31723,42894
3505;-23,31;-52,47;SAO CARLOS DO IVAI - PR;SAO CARLOS DO IVAI;PR;37206,59796
3506;-23,72;-50,74;SAO JERONIMO DA SERRA - PR;SAO JERONIMO DA SERRA;PR;73040,20846
3507;-25,82;-52,72;SAO JOAO - PR;SAO JOAO;PR;84532,66201
3508;-22,85;-52,33;SAO JOAO DO CAIUA - PR;SAO JOAO DO CAIUA;PR;42646,0281
3509;-23,98;-51,81;SAO JOAO DO IVAI - PR;SAO JOAO DO IVAI;PR;87497,60707
3510;-25,68;-50,29;SAO JOAO DO TRIUNFO - PR;SAO JOAO DO TRIUNFO;PR;77782,85847
3511;-23,43;-52,29;SAO JORGE DO IVAI - PR;SAO JORGE DO IVAI;PR;59338,29806
3512;-23,74;-53,92;SAO JORGE DO PATROCINIO - PR;SAO JORGE DO PATROCINIO;PR;37799,70335
3513;-25,7;-52,91;SAO JORGE D'OESTE - PR;SAO JORGE D'OESTE;PR;44238,73036
3514;-23,91;-49,65;SAO JOSE DA BOA VISTA - PR;SAO JOSE DA BOA VISTA;PR;48131,5265
3515;-24,83;-54,06;SAO JOSE DAS PALMEIRAS - PR;SAO JOSE DAS PALMEIRAS;PR;27115,69521
3516;-25,53;-49,2;SAO JOSE DOS PINHAIS - PR;SAO JOSE DOS PINHAIS;PR;1028161,193
3517;-23,4;-52,64;SAO MANUEL DO PARANA - PR;SAO MANUEL DO PARANA;PR;12878,94014
3518;-25,87;-50,38;SAO MATEUS DO SUL - PR;SAO MATEUS DO SUL;PR;233432,4175
3519;-25,34;-54,23;SAO MIGUEL DO IGUACU - PR;SAO MIGUEL DO IGUACU;PR;151326,5507
3520;-24,93;-53,85;SAO PEDRO DO IGUACU - PR;SAO PEDRO DO IGUACU;PR;46443,99037
3521;-23,86;-51,85;SAO PEDRO DO IVAI - PR;SAO PEDRO DO IVAI;PR;65980,88769
3522;-22,82;-53,22;SAO PEDRO DO PARANA - PR;SAO PEDRO DO PARANA;PR;18622,39981
3523;-23,46;-50,76;SAO SEBASTIAO DA AMOREIRA - PR;SAO SEBASTIAO DA AMOREIRA;PR;56420,80478
3524;-23,53;-52,59;SAO TOME - PR;SAO TOME;PR;31189,16263
3525;-23,91;-50,58;SAPOPEMA - PR;SAPOPEMA;PR;50698,0745
3526;-23,44;-51,87;SARANDI - PR;SARANDI;PR;370481,7426
3527;-25,69;-52,61;SAUDADE DO IGUACU - PR;SAUDADE DO IGUACU;PR;24710,7771
3528;-24,11;-49,46;SENGES - PR;SENGES;PR;104900,3589
3529;-25,38;-54,05;SERRANOPOLIS DO IGUACU - PR;SERRANOPOLIS DO IGUACU;PR;30090,0436
3530;-23,03;-50,83;SERTANEJA - PR;SERTANEJA;PR;41424,28459
3531;-23,05;-51,03;SERTANOPOLIS - PR;SERTANOPOLIS;PR;92380,01868
3532;-23,68;-49,83;SIQUEIRA CAMPOS - PR;SIQUEIRA CAMPOS;PR;99232,72261
3533;-25,7;-52,72;SULINA - PR;SULINA;PR;26669,90708
3534;-23,72;-51,09;TAMARANA - PR;TAMARANA;PR;57862,92496
3535;-23,2;-52,46;TAMBOARA - PR;TAMBOARA;PR;30529,62873
3536;-23,73;-52,87;TAPEJARA - PR;TAPEJARA;PR;82847,38609
3537;-23,32;-53,06;TAPIRA - PR;TAPIRA;PR;44906,53192
3538;-25,36;-50,46;TEIXEIRA SOARES - PR;TEIXEIRA SOARES;PR;52095,69771
3539;-24,32;-50,61;TELEMACO BORBA - PR;TELEMACO BORBA;PR;359451,7998
3540;-23,76;-52,44;TERRA BOA - PR;TERRA BOA;PR;99167,14839
3541;-22,7;-52,61;TERRA RICA - PR;TERRA RICA;PR;90928,99186
3542;-24,15;-54,09;TERRA ROXA - PR;TERRA ROXA;PR;114206,561
3543;-24,5;-50,41;TIBAGI - PR;TIBAGI;PR;117940,6813
3544;-25,92;-49,19;TIJUCAS DO SUL - PR;TIJUCAS DO SUL;PR;77090,25816
3545;-24,71;-53,74;TOLEDO - PR;TOLEDO;PR;544886,2024
3546;-23,77;-49,95;TOMAZINA - PR;TOMAZINA;PR;71119,07028
3547;-25,41;-53,18;TRES BARRAS DO PARANA - PR;TRES BARRAS DO PARANA;PR;81865,95539
3548;-24,97;-49,08;TUNAS DO PARANA - PR;TUNAS DO PARANA;PR;23524,07387
3549;-23,87;-52,87;TUNEIRAS DO OESTE - PR;TUNEIRAS DO OESTE;PR;64252,85913
3550;-24,58;-53,51;TUPASSI - PR;TUPASSI;PR;52345,64496
3551;-25,04;-51,53;TURVO - PR;TURVO;PR;91098,2393
3552;-24,54;-52,98;UBIRATA - PR;UBIRATA;PR;147913,8187
3553;-23,76;-53,32;UMUARAMA - PR;UMUARAMA;PR;526057,1639
3554;-26,23;-51,08;UNIAO DA VITORIA - PR;UNIAO DA VITORIA;PR;279526,1725
3555;-23,08;-52,15;UNIFLOR - PR;UNIFLOR;PR;16477,82743
3556;-23,19;-50,79;URAI - PR;URAI;PR;84224,40942
3557;-24,24;-50,24;VENTANIA - PR;VENTANIA;PR;51281,62895
3558;-25,05;-53,87;VERA CRUZ DO OESTE - PR;VERA CRUZ DO OESTE;PR;66018,72369
3559;-25,88;-52,9;VERE - PR;VERE;PR;54426,07198
3560;-23,5;-53,72;VILA ALTA - PR;VILA ALTA;PR;24888,24495
3561;-25,38;-52,19;VIRMOND - PR;VIRMOND;PR;24212,63811
3562;-26,27;-52,78;VITORINO - PR;VITORINO;PR;41350,48572
3563;-23,87;-49,8;WENCESLAU BRAZ - PR;WENCESLAU BRAZ;PR;113691,8711
3564;-23,73;-53,49;XAMBRE - PR;XAMBRE;PR;43124,2618
3565;-23;-44,31;ANGRA DOS REIS - RJ;ANGRA DOS REIS;RJ;600477,0632
3566;-21,62;-42,1;APERIBE - RJ;APERIBE;RJ;48797,51191
3567;-22,87;-42,34;ARARUAMA - RJ;ARARUAMA;RJ;462940,4045
3568;-22,23;-43,1;AREAL - RJ;AREAL;RJ;56215,10539
3569;-22,74;-41,88;ARMACAO DE BUZIOS - RJ;ARMACAO DE BUZIOS;RJ;91737,71769
3570;-22,96;-42,02;ARRAIAL DO CABO - RJ;ARRAIAL DO CABO;RJ;137882,7566
3571;-22,47;-43,82;BARRA DO PIRAI - RJ;BARRA DO PIRAI;RJ;567241,8019
3572;-22,54;-44,17;BARRA MANSA - RJ;BARRA MANSA;RJ;1042927,852
3573;-22,76;-43,39;BELFORD ROXO - RJ;BELFORD ROXO;RJ;399319
3574;-22,15;-42,41;BOM JARDIM - RJ;BOM JARDIM;RJ;133467,6567
3575;-21,13;-41,68;BOM JESUS DO ITABAPOANA - RJ;BOM JESUS DO ITABAPOANA;RJ;197721,9401
3576;-22,87;-42,01;CABO FRIO - RJ;CABO FRIO;RJ;684793,4982
3577;-22,46;-42,65;CACHOEIRAS DE MACACU - RJ;CACHOEIRAS DE MACACU;RJ;285062,2587
3578;-21,57;-41,91;CAMBUCI - RJ;CAMBUCI;RJ;93968,44026
3579;-21,75;-41,32;CAMPOS DOS GOYTACAZES - RJ;CAMPOS DOS GOYTACAZES;RJ;389547
3580;-21,98;-42,36;CANTAGALO - RJ;CANTAGALO;RJ;115479,8195
3581;-22,18;-41,66;CARAPEBUS - RJ;CARAPEBUS;RJ;55082,37603
3582;-21,48;-41,61;CARDOSO MOREIRA - RJ;CARDOSO MOREIRA;RJ;74264,31128
3583;-21,93;-42,6;CARMO - RJ;CARMO;RJ;99527,07279
3584;-22,48;-42,2;CASIMIRO DE ABREU - RJ;CASIMIRO DE ABREU;RJ;125142,505
3585;-22,02;-43,2;COMENDADOR LEVY GASPARIAN - RJ;COMENDADOR LEVY GASPARIAN;RJ;49484,90151
3586;-22,08;-41,86;CONCEICAO DE MACABU - RJ;CONCEICAO DE MACABU;RJ;124192,3967
3587;-22,02;-42,36;CORDEIRO - RJ;CORDEIRO;RJ;105474,6235
3588;-22,05;-42,52;DUAS BARRAS - RJ;DUAS BARRAS;RJ;69203,6934
3589;-22,78;-43,31;DUQUE DE CAXIAS - RJ;DUQUE DE CAXIAS;RJ;715089
3590;-22,55;-43,67;ENGENHEIRO PAULO DE FRONTIN - RJ;ENGENHEIRO PAULO DE FRONTIN;RJ;80291,2148
3591;-22,53;-42,98;GUAPIMIRIM - RJ;GUAPIMIRIM;RJ;196728,7067
3592;-22,83;-42,22;IGUABA GRANDE - RJ;IGUABA GRANDE;RJ;60611,77355
3593;-22,74;-42,85;ITABORAI - RJ;ITABORAI;RJ;1001956,542
3594;-22,85;-43,77;ITAGUAI - RJ;ITAGUAI;RJ;422356,4337
3595;-21,42;-41,69;ITALVA - RJ;ITALVA;RJ;87816,43697
3596;-21,67;-42,08;ITAOCARA - RJ;ITAOCARA;RJ;156543,7536
3597;-21,2;-41,88;ITAPERUNA - RJ;ITAPERUNA;RJ;542640,3704
3598;-22,49;-44,56;ITATIAIA - RJ;ITATIAIA;RJ;133641,4342
3599;-22,64;-43,65;JAPERI - RJ;JAPERI;RJ;456226,4604
3600;-21,2;-42,12;LAJE DO MURIAE - RJ;LAJE DO MURIAE;RJ;52335,54981
3601;-22,37;-41,78;MACAE - RJ;MACAE;RJ;740662,5667
3602;-21,98;-42,25;MACUCO - RJ;MACUCO;RJ;36947,73445
3603;-22,65;-43,04;MAGE - RJ;MAGE;RJ;1225494,394
3604;-22,96;-44,04;MANGARATIBA - RJ;MANGARATIBA;RJ;128782,4122
3605;-22,91;-42,81;MARICA - RJ;MARICA;RJ;392953,9589
3606;-22,52;-43,73;MENDES - RJ;MENDES;RJ;107124,5582
3607;-22,45;-43,46;MIGUEL PEREIRA - RJ;MIGUEL PEREIRA;RJ;130703,8474
3608;-21,41;-42,19;MIRACEMA - RJ;MIRACEMA;RJ;150858,0026
3609;-21,04;-41,97;NATIVIDADE - RJ;NATIVIDADE;RJ;91302,79315
3610;-22,8;-43,41;NILOPOLIS - RJ;NILOPOLIS;RJ;966313,3187
3611;-22,88;-43,1;NITEROI - RJ;NITEROI;RJ;450364
3612;-22,28;-42,53;NOVA FRIBURGO - RJ;NOVA FRIBURGO;RJ;1140286,953
